3.402058371001970727e+00,1.934622790141155013e+00,1.508319840392416122e-01,1.701029185500985363e+00
3.402058371001970727e+00,2.098366529434951833e+00,2.001029047002167438e-01,1.701029185500985363e+00
3.402058371001970727e+00,2.275209767872252264e+00,2.473420173968680635e-01,1.701029185500985363e+00
3.402058371001970727e+00,2.466200465384537743e+00,2.781265123363471092e-01,1.701029185500985363e+00
3.402058371001970727e+00,2.672470418697805439e+00,3.607487377432740949e-01,1.701029185500985363e+00
3.402058371001970727e+00,2.895241968276134781e+00,2.989524442335694254e-01,1.701029185500985363e+00
5.103087556502956090e+00,3.135835241820731589e+00,7.028684848511758121e-01,2.551543778251470940e+00
5.103087556502956090e+00,3.395675977248896249e+00,3.494717353046288832e-01,2.551543778251470940e+00
5.103087556502956090e+00,3.676303971511313939e+00,3.476267079518824965e-01,2.551543778251470940e+00
5.103087556502956090e+00,3.979382205314720977e+00,3.171993526656732287e-01,2.551543778251470940e+00
5.103087556502956090e+00,4.306706697822401786e+00,2.914321711649041080e-01,2.551543778251470940e+00
5.103087556502956090e+00,4.660217149730693009e+00,2.536916495232039437e-01,2.551543778251470940e+00
5.103087556502956090e+00,5.042008437791644759e+00,2.961438906599635490e-01,2.551543778251470940e+00
5.103087556502956090e+00,5.454343028897469026e+00,2.632508569531116782e-01,2.551543778251470940e+00
5.103087556502956090e+00,5.899664387291760903e+00,2.214139721520756166e-01,2.551543778251470940e+00
5.103087556502956090e+00,6.289231511615087200e+00,2.068001804360470597e-01,2.551543778251470940e+00
6.804116742003934348e+00,6.801343948626788816e+00,3.526687266511578933e-01,3.402058371001963621e+00
6.804116742003934348e+00,7.354425380599421302e+00,2.402828502307811642e-01,3.402058371001963621e+00
6.804116742003934348e+00,7.951753327129865490e+00,2.228575901930987535e-01,3.402058371001963621e+00
6.804116742003934348e+00,8.596867509382754236e+00,1.899434687345871453e-01,3.402058371001963621e+00
6.804116742003934348e+00,9.293590826215886835e+00,1.968564566736614174e-01,3.402058371001963621e+00
