1.65E+02,1.20E+06,0.00E+00,8.24E+01
1.65E+02,1.29E+06,1.35E-05,8.24E+01
1.65E+02,1.40E+06,1.66E-05,8.24E+01
1.65E+02,1.51E+06,1.91E-05,8.24E+01
1.65E+02,1.63E+06,2.04E-05,8.24E+01
1.65E+02,1.76E+06,2.11E-05,8.24E+01
1.65E+02,1.90E+06,2.17E-05,8.24E+01
1.85E+02,2.03E+06,1.84E-05,1.03E+02
2.06E+02,2.20E+06,2.78E-05,1.03E+02
2.06E+02,2.37E+06,2.44E-05,1.03E+02
2.06E+02,2.56E+06,2.53E-05,1.03E+02
2.06E+02,2.77E+06,2.03E-05,1.03E+02
2.27E+02,2.99E+06,2.24E-05,1.24E+02
2.27E+02,3.23E+06,2.20E-05,1.24E+02
2.27E+02,3.48E+06,1.73E-05,1.24E+02
2.47E+02,3.76E+06,1.88E-05,1.24E+02
2.47E+02,4.06E+06,1.85E-05,1.24E+02
2.68E+02,4.39E+06,1.64E-05,1.44E+02
2.68E+02,4.74E+06,1.68E-05,1.44E+02
2.68E+02,5.12E+06,1.61E-05,1.44E+02
2.68E+02,5.52E+06,1.58E-05,1.44E+02
2.89E+02,5.97E+06,1.30E-05,1.65E+02
3.09E+02,6.44E+06,1.57E-05,1.65E+02
3.09E+02,6.96E+06,1.55E-05,1.65E+02
3.30E+02,7.51E+06,1.28E-05,1.85E+02
3.30E+02,8.11E+06,1.40E-05,1.85E+02
3.50E+02,8.76E+06,1.31E-05,2.06E+02
3.50E+02,9.46E+06,1.30E-05,2.06E+02
3.50E+02,1.02E+07,1.29E-05,2.06E+02
3.92E+02,1.10E+07,1.22E-05,2.27E+02
3.92E+02,1.19E+07,1.23E-05,2.27E+02
4.12E+02,1.29E+07,1.15E-05,2.47E+02
4.33E+02,1.39E+07,1.18E-05,2.68E+02
4.33E+02,1.50E+07,1.14E-05,2.68E+02
4.53E+02,1.62E+07,1.13E-05,2.89E+02
4.53E+02,1.75E+07,1.12E-05,2.89E+02
4.74E+02,1.89E+07,1.09E-05,3.09E+02
4.95E+02,2.04E+07,1.13E-05,3.30E+02
