5.000000000E-1 , 6.169863478E0 , 1.517708938E0 , -8.405653561E-4 , 2.728593242E-4 , 8.837433613E-4
1.000000000E0 , 6.169831776E0 , 1.517903885E0 , -1.172170822E-3 , 8.631681427E-4 , 1.455693539E-3
1.500000000E0 , 6.168691307E0 , 1.518572106E0 , -1.416886172E-3 , 9.576152056E-4 , 1.710144236E-3
2.000000000E0 , 6.168414890E0 , 1.518861500E0 , 7.894829317E-4 , 3.723498632E-4 , 8.728847118E-4
2.500000000E0 , 6.169480790E0 , 1.518944456E0 , -1.806111928E-3 , 1.274768289E-3 , 2.210672858E-3
3.000000000E0 , 6.166608778E0 , 1.520136268E0 , -9.933635203E-4 , 1.863325536E-3 , 2.111575984E-3
3.500000000E0 , 6.168487427E0 , 1.520807781E0 , 2.933023214E-3 , 2.321751057E-3 , 3.740742326E-3
4.000000000E0 , 6.169541802E0 , 1.522458019E0 , 1.208411109E-3 , 2.369314666E-3 , 2.659682198E-3
4.500000000E0 , 6.169695838E0 , 1.523177096E0 , 1.983929186E-4 , 1.290099550E-3 , 1.305264953E-3
5.000000000E0 , 6.169740194E0 , 1.523748119E0 , -4.133354115E-4 , 5.630733080E-4 , 6.984967520E-4
5.500000000E0 , 6.169282502E0 , 1.523740169E0 , -2.150844017E-3 , 2.240467192E-3 , 3.105772565E-3
6.000000000E0 , 6.167589350E0 , 1.525988586E0 , -1.693140771E-3 , 2.248209164E-3 , 2.814457339E-3
6.500000000E0 , 6.167589362E0 , 1.525988378E0 , 6.424007093E-9 , -1.202530756E-7 , 1.204245410E-7
7.000000000E0 , 6.167589357E0 , 1.525988466E0 , -2.840135236E-4 , 4.883411648E-3 , 4.891663623E-3
7.500000000E0 , 6.167305348E0 , 1.530871790E0 , -9.560608313E-5 , 5.205309796E-3 , 5.206187722E-3
8.000000000E0 , 6.167493751E0 , 1.531193776E0 , 6.324259029E-4 , 2.891931511E-4 , 6.954100958E-4
8.500000000E0 , 6.167937774E0 , 1.531160983E0 , 2.557858305E-4 , 1.643208984E-3 , 1.662997942E-3
9.000000000E0 , 6.167749537E0 , 1.532836985E0 , -2.745440121E-4 , 3.048805195E-3 , 3.061141540E-3
9.500000000E0 , 6.167663230E0 , 1.534209788E0 , 6.209295571E-4 , 1.590342395E-3 , 1.707261682E-3
1.000000000E1 , 6.168370466E0 , 1.534427327E0 , 3.243256201E-4 , 6.125359479E-3 , 6.133939668E-3
1.050000000E1 , 6.167987555E0 , 1.540335148E0 , 9.685903062E-5 , 9.288719023E-3 , 9.289224013E-3
1.100000000E1 , 6.168467325E0 , 1.543716046E0 , 1.467331358E-3 , 4.894820590E-3 , 5.110022497E-3
1.150000000E1 , 6.169454887E0 , 1.545229969E0 , 2.492777106E-6 , 1.241208663E-2 , 1.241208688E-2
1.200000000E1 , 6.168469818E0 , 1.556128133E0 , -6.106580329E-4 , 1.169615324E-2 , 1.171208367E-2
1.250000000E1 , 6.168844229E0 , 1.556926122E0 , 1.453552188E-3 , 8.280793265E-4 , 1.672880550E-3
1.300000000E1 , 6.169923370E0 , 1.556956212E0 , 1.018802373E-3 , 6.337020835E-3 , 6.418394763E-3
1.350000000E1 , 6.169863031E0 , 1.563263143E0 , -6.384737144E-5 , 6.303383021E-3 , 6.303706370E-3
1.400000000E1 , 6.169859523E0 , 1.563259595E0 , -1.592958825E-4 , -5.480140567E-5 , 1.684588147E-4
1.450000000E1 , 6.169703735E0 , 1.563208341E0 , 4.071770140E-3 , 1.816016546E-2 , 1.861104300E-2
1.500000000E1 , 6.173931293E0 , 1.581419760E0 , 5.999289759E-3 , 2.018408808E-2 , 2.105680150E-2
1.550000000E1 , 6.175703025E0 , 1.583392429E0 , 1.524088145E-3 , 2.210158103E-3 , 2.684705480E-3
1.600000000E1 , 6.175455381E0 , 1.583629918E0 , 1.301578121E-3 , 5.463694427E-3 , 5.616588146E-3
1.650000000E1 , 6.177004603E0 , 1.588856124E0 , 7.341328024E-4 , 8.192451051E-3 , 8.225278426E-3
1.700000000E1 , 6.176189514E0 , 1.591822370E0 , -1.783846422E-3 , 3.255797167E-3 , 3.712455151E-3
1.750000000E1 , 6.175220757E0 , 1.592111921E0 , -2.859618503E-3 , 7.463034744E-3 , 7.992140238E-3
1.800000000E1 , 6.173329895E0 , 1.599285404E0 , -2.143007509E-3 , 8.449068425E-3 , 8.716607049E-3
1.850000000E1 , 6.173077749E0 , 1.600560989E0 , 5.694209623E-4 , 1.525280930E-3 , 1.628103851E-3
1.900000000E1 , 6.173899316E0 , 1.600810685E0 , -8.705140964E-5 , 3.668152046E-3 , 3.669184839E-3
1.950000000E1 , 6.172990698E0 , 1.604229141E0 , -5.480852189E-4 , 3.879902529E-3 , 3.918423285E-3
2.000000000E1 , 6.173351231E0 , 1.604690588E0 , 3.387462457E-4 , 1.866017805E-3 , 1.896515612E-3
2.050000000E1 , 6.173329444E0 , 1.606095159E0 , -5.846650091E-4 , 2.784916595E-3 , 2.845627104E-3
