1.133032624985304437e+01,2.270529852121689451e+00,-0.000000000000000000e+00,5.665163124926550609e+00,0.000000000000000000e+00
1.133032624985304437e+01,3.331087478424865633e+00,-0.000000000000000000e+00,5.665163124926550609e+00,0.000000000000000000e+00
1.133032624985304437e+01,4.889394575816488953e+00,1.538549552347202587e-01,5.665163124926550609e+00,0.000000000000000000e+00
1.133032624985304437e+01,7.179058946290722609e+00,2.867434944828253784e-01,5.665163124926550609e+00,0.000000000000000000e+00
1.416290781231629126e+01,1.054332709227711717e+01,3.192187232382559525e-01,7.081453906158174050e+00,0.000000000000000000e+00
1.699548937477965183e+01,1.548654073705887946e+01,2.695518204513886462e-01,8.497744687389854334e+00,0.000000000000000000e+00
1.982807093724289871e+01,2.274974333495770296e+01,2.212985445552475006e-01,9.914035468621477776e+00,0.000000000000000000e+00
2.407694328093776903e+01,3.342177083953735206e+01,1.660580268738552634e-01,1.274661703108472466e+01,0.000000000000000000e+00
2.832581562463263936e+01,4.910248048839809343e+01,1.423419817546759392e-01,1.416290781231634810e+01,0.000000000000000000e+00
3.257468796832762337e+01,7.214258743961819675e+01,1.180431785498877451e-01,1.699548937477965183e+01,0.000000000000000000e+00
3.965614187448574057e+01,1.059960634755221065e+02,9.982352082452371211e-02,2.124436171847452215e+01,0.000000000000000000e+00
4.673759578064391462e+01,1.554403948542165494e+02,6.338318242018729787e-02,2.549323406216944932e+01,0.000000000000000000e+00
5.240275890557046523e+01,2.856346453107577190e+02,2.330855816279512119e-02,2.974210640586431964e+01,0.000000000000000000e+00
5.665163124926539240e+01,5.745132968448057227e+02,1.317551642074149716e-02,3.399097874955924681e+01,0.000000000000000000e+00
6.231679437419194301e+01,1.096121254471504017e+03,8.151759123348246289e-03,3.965614187448579742e+01,0.000000000000000000e+00
6.798195749911843677e+01,1.836394973778885742e+03,6.743849646908144785e-03,4.532130499941229118e+01,0.000000000000000000e+00
7.223082984281336394e+01,2.789667079169855242e+03,5.194893366870395081e-03,4.957017734310721835e+01,0.000000000000000000e+00
7.789599296773991455e+01,3.952519762116256061e+03,3.893296201463605430e-03,5.523534046803376896e+01,0.000000000000000000e+00
8.356115609266646516e+01,5.302390818086832041e+03,3.596767421772807064e-03,6.090050359296031957e+01,0.000000000000000000e+00
