FractureHeight[m],Time[s],Velocity[m/s]
4.0876,0.34756,3.1559
5.2808,0.70523,1.692
6.6078,0.90007,1.4743
8.0459,1.4141,1.017
9.6513,2.2683,0.70775
11.385,2.6664,0.65006
13.314,4.2773,0.45099
13.314,9987.2,0
