9.914035468621420932e+00,2.256076237035244514e+00,-0.000000000000000000e+00,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,2.421245225585343608e+00,5.961865419674482018e-03,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,2.599627733219450398e+00,3.247504096776832223e-03,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,2.792280841464285679e+00,1.361298472913048327e-02,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,3.000346198368708084e+00,2.797620636485791470e-02,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,3.225056783825484441e+00,4.532860369871076489e-02,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,3.467744216118802569e+00,6.407005263624350466e-02,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,3.729846642995586325e+00,8.280004018588961456e-02,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,4.012917264022513031e+00,1.015513335624166902e-01,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,4.318633534731593393e+00,1.199060808295466241e-01,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,4.648807107097400859e+00,1.397347772211045280e-01,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,5.005394565252472283e+00,1.622040294753402112e-01,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,5.390509020059949918e+00,1.856225610776296442e-01,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,5.806432631252024912e+00,2.091912763020832566e-01,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,6.255630131339466438e+00,2.321220777863725604e-01,4.957017734310682044e+00,0.000000000000000000e+00
9.914035468621420932e+00,6.740763431433903996e+00,2.517744355378740417e-01,4.957017734310682044e+00,0.000000000000000000e+00
