FractureHeight[m],Time[s],Velocity[m/s]
76.20689655,121.4381532,0.52292783
76.20689655,122.5746116,0.53208253
76.95402299,123.6915168,0.50521028
77.70114943,124.8678304,0.50780882
78.44827586,126.0381245,0.51750632
79.1954023,127.1864887,0.53065353
79.1954023,128.3064016,0.52526709
79.94252874,129.4377988,0.5081543
80.68965517,130.6072973,0.51324578
81.43678161,131.7651943,0.5224467
82.18390805,132.9026992,0.52910707
82.18390805,134.0258853,0.50359457
82.93103448,135.205973,0.50530363
83.67816092,136.3820692,0.51553621
84.42528736,137.5348218,0.52708467
84.42528736,138.6623176,0.52189887
85.17241379,139.8010165,0.50592126
85.91954023,140.975677,0.51196619
86.66666667,142.136468,0.52029964
87.4137931,143.2786669,0.52791128
87.4137931,144.4043972,0.50296154
88.16091954,145.5859701,0.51085436
88.90804598,146.7492874,0.51808654
89.65517241,147.8963655,0.52860034
89.65517241,149.0206283,0.53257768
90.40229885,150,0.51256998
91.14942529,151.1594236,0.51490106
91.89655172,152.3135981,0.52239833
91.89655172,153.4512084,0.5308947
92.64367816,154.5706126,0.50227283
93.3908046,155.7538056,0.50767759
94.13793103,156.9244023,0.5184288
94.88505747,158.0707231,0.53170193
94.88505747,159.1884277,0.52542937
95.63218391,160.3194755,0.50962423
96.37931034,161.4856008,0.51500529
97.12643678,162.6395418,0.52402615
97.87356322,163.7736183,0.53110266
97.87356322,164.8925841,0.50667936
98.62068966,166.065487,0.51470009
99.36781609,167.2201123,0.52178245
100.1149425,168.3590653,0.53262551
100.1149425,169.4748318,0.52686034
100.862069,170.6028076,0.50840158
101.6091954,171.7717374,0.51532832
102.3563218,172.924955,0.52373846
103.1034483,174.0596544,0.5294956
103.1034483,175.1820164,0.50454841
103.8505747,176.359873,0.51191759
104.5977012,177.5207742,0.51851383
105.3448276,178.666907,0.52807262
105.3448276,179.7922934,0.53045247
106.091954,180.9126307,0.50410141
106.8390805,182.0915318,0.50575781
107.5862069,183.2665719,0.51335743
108.3333333,184.424217,0.52080809
108.3333333,185.5653009,0.51432923
109.0804598,186.7207587,0.50450879
109.8275862,187.8987079,0.5076605
110.5747126,189.069344,0.51195447
110.5747126,190.2301615,0.51471777
111.3218391,191.3847471,0.49081722
112.0689655,192.5955557,0.49126772
112.816092,193.8052539,0.49781776
113.5632184,194.9990356,0.50485698
113.5632184,196.1761724,0.47920854
114.3103448,197.4163124,0.48487548
115.0574713,198.6419585,0.49038962
115.8045977,199.8538229,0.49872428
115.8045977,201.0454346,0.49854635
116.5517241,202.2374717,0.47289056
117.2988506,203.4941804,0.47317375
118.045977,204.7501371,0.48016203
118.7931035,205.9878145,0.48570289
118.7931035,207.2113726,0.46091889
119.5402299,208.5007225,0.46608141
120.2873563,209.775791,0.47103353
121.0344828,211.0374543,0.4785324
121.0344828,212.2793466,0.47930705
