FractureHeight[m],Time[s],Velocity[m/s]
54.72,8718.70524,0.001944999
55.2,8916.13466,0.001951326
55.68,9112.92393,0.001985807
56.16,9306.29625,0.002111228
56.64,9488.18094,0.002070978
56.64,9673.60055,0.001942943
57.12,9871.23886,0.001908358
57.6,10072.459,0.001982913
58.08,10266.1135,0.002008169
58.08,10457.3324,0.001892932
58.56,10660.1924,0.001857948
59.04,10866.872,0.001894925
59.52,11069.5185,0.001962361
60,11265.2012,0.001981596
60,11458.9844,0.001846097
60.48,11666.9908,0.001845073
60.96,11875.1127,0.001920733
61.44,12075.0364,0.00195039
61.92,12271.9201,0.001961509
61.92,12467.6877,0.001821918
62.4,12678.4547,0.001814483
62.88,12890.0853,0.001849042
63.36,13097.7604,0.001942674
63.84,13295.4261,0.001906366
63.84,13496.8564,0.00180927
64.32,13709.0967,0.001830189
64.8,13918.9112,0.001876001
65.28,14123.6019,0.001886351
65.28,14327.1695,0.001751256
65.76,14546.4407,0.001742122
66.24,14766.8616,0.001773848
66.72,14983.3401,0.001866524
67.2,15189.07,0.001843837
67.2,15397.3313,0.001748012
67.68,15617.0095,0.001731773
68.16,15838.7476,0.001779872
68.64,16054.4934,0.001792157
68.64,16268.7603,0.001653945
69.12,16500.9325,0.001665525
69.6,16731.4905,0.001672316
70.08,16961.1121,0.001790109
70.56,17175.6242,0.001771617
70.56,17392.3754,0.001661459
71.04,17623.4975,0.001644282
71.52,17857.0341,0.001708273
72,18081.8225,0.001746866
72.48,18301.6447,0.001707819
72.48,18526.4929,0.001610316
72.96,18764.9554,0.001618918
73.44,19002.1508,0.001655296
73.92,19234.1334,0.001660403
73.92,19465.4026,0.001552823
74.4,19712.6941,0.001533197
74.88,19963.1513,0.00158064
75.36,20206.0908,0.001645188
75.84,20439.4988,0.001585098
75.84,20681.7551,0.00151273
76.32,20935.6009,0.001516052
76.8,21188.8904,0.001561903
77.28,21434.7443,0.001574921
77.28,21678.566,0.001476019
77.76,21938.7253,0.001456453
78.24,22202.3796,0.001481524
78.72,22461.5721,0.001585461
79.2,22703.773,0.001584287
79.2,22946.1533,0.001496522
79.68,23202.7483,0.00148056
80.16,23462.1095,0.001485482
80.64,23720.6115,0.001575764
81.12,23964.3027,0.00150366
81.12,24219.6797,0.001447247
81.6,24485.011,0.001441953
82.08,24751.3165,0.001501309
82.56,25007.0932,0.001507425
82.56,25261.8323,0.001413911
83.04,25533.4195,0.001395987
83.52,25808.4936,0.001441755
84,26074.8357,0.001467324
84.48,26336.5365,0.001446495
84.48,26602.0059,0.001370041
84.96,26882.2895,0.001368916
85.44,27162.8033,0.001403819
85.92,27436.3429,0.001422123
85.92,27706.3618,0.001365374
86.4,27987.6034,0.001348139
86.88,28272.4405,0.00135173
87.36,28556.5209,0.001401559
87.84,28830.5014,0.001412505
87.84,29102.3589,0.001326586
88.32,29391.8238,0.001309167
88.8,29685.14,0.001325317
89.28,29974.8819,0.00139936
89.76,30249.293,0.001346479
89.76,30534.4811,0.001303449
90.24,30829.0842,0.001266867
90.72,31132.1942,0.001292853
91.2,31429.2119,0.001305533
91.2,31723.3445,0.001237589
91.68,32033.6253,0.001211563
92.16,32350.5713,0.001210848
92.64,32667.7045,0.001306011
93.12,32961.7296,0.001280203
93.12,33261.682,0.001213681
93.6,33578.0749,0.00120758
94.08,33896.0663,0.001225682
94.56,34209.3612,0.00125143
94.56,34516.2103,0.00118816
95.04,34839.3991,0.001147508
95.52,35174.0372,0.001142171
96,35510.239,0.001202719
96.48,35829.5155,0.001206089
96.48,36147.8998,0.00113513
96.96,36486.1871,0.001121143
97.44,36828.6947,0.001138997
97.92,37165.8334,0.001216302
98.4,37481.5445,0.001192631
98.4,37803.5217,0.001117042
98.88,38147.2869,0.001104171
99.36,38495.0591,0.001119135
99.84,38838.1813,0.001140382
99.84,39174.9105,0.001064438
100.32,39535.6643,0.001046586
100.8,39902.5717,0.001061002
101.28,40264.4939,0.001118238
101.76,40607.8911,0.001111983
101.76,40953.2201,0.001046004
102.24,41320.3315,0.001022206
102.72,41695.9895,0.001017108
103.2,42073.5304,0.001097127
103.68,42423.5354,0.001083403
103.68,42777.9743,0.00102961
104.16,43150.9311,0.001029089
104.64,43524.0768,0.001078842
105.12,43880.0139,0.001077037
105.12,44236.5475,0.001016797
105.6,44614.2041,0.001001695
106.08,44997.5542,0.001012484
106.56,45376.8193,0.001085107
107.04,45730.7014,0.001080394
107.04,46086.1274,0.001012028
107.52,46465.5635,0.001002114
108,46848.7536,0.001032769
0,0,0
