FractureHeight[m],Time[s],Velocity[m/s]
7.93103448,1.4826793,0.14792809
7.93103448,1.60123096,0.40874236
9.25287356,1.72926674,1.62132656
9.25287356,1.86754539,0.29272853
10.57471264,2.01688634,2.62229963
10.57471264,2.17817455,1.19651186
10.57471264,2.35236583,1.25439054
10.57471264,2.54049241,1.26506708
10.57471264,2.74366911,1.12602363
10.57471264,2.94115687,0.86157556
11.89655172,3.17638673,1.3469581
11.89655172,3.43043498,1.01431722
11.89655172,3.70480709,1.09544113
11.89655172,4.00112896,1.1586202
13.2183908,4.32115659,0.82111752
14.54022989,4.66678643,0.9695112
14.54022989,5.04006666,0.99975266
14.54022989,5.4432093,1.04830453
14.54022989,5.87860335,0.92915446
15.86206897,6.34882893,0.78510171
15.86206897,6.85667256,0.99101063
15.86206897,7.40514368,0.8083212
17.18390805,7.99749248,0.76718236
17.18390805,8.63722919,0.90503331
18.50574713,9.32814484,0.85921641
18.50574713,9.99971484,0.80656392
19.82758621,10.79962934,0.77863717
21.14942529,11.663537,0.78337033
21.14942529,12.59655727,0.77523278
22.47126437,13.60421917,0.7247578
23.79310345,14.69249401,0.74198994
23.79310345,15.86783084,0.74515321
25.11494253,17.13719462,0.74344909
26.43678161,18.5081075,0.74372216
26.43678161,19.92184589,0.70766452
27.75862069,21.40761852,0.72639491
29.08045977,22.8550799,0.73810477
30.40229885,24.27957764,0.76515568
31.72413793,25.65371443,0.77198158
31.72413793,27.01570103,0.72189009
33.04597701,28.47219501,0.72851508
34.36781609,29.91544389,0.74475969
35.68965517,31.32721279,0.77548873
35.68965517,32.68303981,0.78002686
37.01149425,34.03097874,0.70524283
38.33333333,35.52185327,0.72345724
39.65517241,36.9751922,0.75292832
40.97701149,38.37164462,0.76907815
40.97701149,39.73877301,0.7245345
42.29885057,41.18995107,7.31E-01
43.62068966,42.62915109,7.45E-01
44.94252874,44.04092176,7.76E-01
46.26436782,45.39600371,7.79E-01
46.26436782,46.74604368,7.44E-01
47.5862069,48.15951851,0.74664677
48.90804598,49.5677193,0.77116704
50.22988506,50.93114449,0.7936712
50.22988506,52.25591043,0.79387827
51.55172414,53.58033083,0.74501393
52.87356322,54.99161795,0.76246334
54.1954023,56.37060697,0.79607664
55.51724138,57.69136996,0.79247461
55.51724138,59.01813622,0.74589633
56.83908046,60.42775378,0.75626693
58.16091954,61.81804143,0.7725282
59.48275862,63.17906433,0.80375657
59.48275862,64.48720739,0.80345551
60.8045977,65.79584061,0.74955256
62.12643678,67.19858222,0.77265379
63.44827586,68.55938389,0.8006051
64.77011494,69.87267626,0.80036207
64.77011494,71.18636741,0.75956053
66.09195402,72.57062651,0.76780089
67.4137931,73.94002916,0.79001403
68.73563218,75.27092776,0.8149004
68.73563218,76.56118185,0.81433099
70.05747126,77.85233812,0.74737068
71.37931034,79.25917491,0.78536172
72.70114943,80.59795747,0.80894526
74.02298851,81.89770991,0.81674624
74.02298851,83.18504804,0.76979875
75.34482759,84.55089668,0.77573595
76.66666667,85.9062916,0.8118439
77.98850575,87.20140335,0.84152378
79.31034483,88.45083752,0.83608803
79.31034483,89.70839478,0.78808823
80.63218391,91.04254562,0.79345372
81.95402299,92.36767466,0.81762809
83.27586207,93.65362434,0.84122565
83.27586207,94.90350131,0.844157
84.59770115,96.14903806,0.78652713
85.91954023,97.48583693,0.81137921
87.24137931,98.78169041,0.84234985
88.56321839,100,0.84045072
88.56321839,101.2510294,0.7951072
89.88505747,102.5734028,0.79614387
91.20689655,103.8940542,0.82495169
92.52873563,105.1685877,0.84925114
92.52873563,106.4066533,0.85212086
93.85057471,107.6405493,0.79377946
95.17241379,108.9651346,0.81658125
96.49425287,110.2527328,0.84715172
97.81609195,111.4938666,0.84796659
97.81609195,112.7338076,0.79256467
99.13793103,114.0604231,0.7980419
100.4597701,115.3779336,0.81898382
101.7816092,116.6617545,0.84066856
101.7816092,117.9124598,0.83795945
103.1034483,119.1672085,0.7797081
104.4252874,120.5156985,0.79878416
105.7471264,121.8319847,0.82521755
107.0689655,123.1061076,0.81213232
107.0689655,124.4007594,0.76685089
108.3908046,125.7718585,0.76598099
109.7126437,127.1445147,0.78298223
111.0344828,128.4873659,0.78166675
111.0344828,129.8324769,0.73714519
112.3563218,131.258829,0.73599782
113.6781609,132.6874047,0.76424576
115,134.0631775,0.78544057
115,135.4018257,0.76884014
116.3218391,136.7693773,0.69892467
117.6436782,138.2737291,0.7170783
118.9655172,139.7399965,0.74103667
120.2873563,141.1588582,0.7373205
120.2873563,142.5848712,0.68148521
121.6091954,144.1277199,0.68361146
122.9310345,145.6657698,0.69762077
124.2528736,147.1729333,0.71084796
124.2528736,148.6520521,0.70891378
125.5747126,150.1352065,0.65379527
126.8965517,151.7433989,0.64875255
128.2183908,153.3640916,0.67640786
128.2183908,154.9185215,0.67052767
129.5402299,156.4865829,0.60862345
130.862069,158.2141348,0.6283339
132.1839081,159.8874944,0.65336931
133.5057471,161.4967352,0.64780212
133.5057471,163.1198058,0.60148577
134.8275862,164.8678581,0.6053217
136.1494253,166.6048329,0.62283881
137.4712644,168.292956,0.6354668
137.4712644,169.9475327,0.63578302
138.7931035,171.6012865,0.58662742
140.1149425,173.3936142,0.59503933
141.4367816,175.1606042,0.61787026
142.7586207,176.8623022,0.61246856
142.7586207,178.5790084,0.57183759
144.0804598,180.4176923,0.56725949
145.4022989,182.2712154,0.5814103
146.7241379,184.079626,0.57897812
146.7241379,185.8956335,0.53950649
148.045977,187.8445045,0.53746933
149.3678161,189.8007623,0.55138677
150.6896552,191.7076426,0.56964019
150.6896552,193.5534193,0.57362339
152.0114943,195.386379,0.5100733
153.3333333,197.4477074,0.51294941
154.6551724,199.4974779,0.53789789
155.9770115,201.4521771,0.5430415
155.9770115,203.3883617,0.5038019
157.2988506,205.4753498,0.50608201
158.6206897,207.5529351,0.52149664
159.9425287,209.5691103,0.52369029
159.9425287,211.57684,0.48579888
161.2643678,213.741169,0.48432262
162.5862069,215.912095,0.50166207
163.908046,218.0079851,0.51613947
165.2298851,220.0450867,0.52105807
165.2298851,222.0629589,0.48632553
166.5517241,224.224944,0.48094373
167.8735632,226.411122,0.49578984
169.1954023,228.5318362,0.49697512
169.1954023,230.6474926,0.45803449
170.5172414,232.9430153,0.4549482
171.8390805,235.2541105,0.47319375
173.1609195,237.4760937,0.48699127
173.1609195,239.6351233,0.4850001
174.4827586,241.8030168,0.4301482
175.8045977,244.2473571,0.4328177
177.1264368,246.6766214,0.46345748
178.4482759,248.9452838,0.46821836
178.4482759,251.1908783,0.42696997
179.7701149,253.6534135,0.42798188
181.091954,256.1101263,0.44370694
182.4137931,258.4797727,0.44581805
182.4137931,260.838198,0.40462458
183.7356322,263.4367267,0.40791941
185.0574713,266.0142666,0.42476388
186.3793103,268.4895914,0.43776659
186.3793103,270.8913932,0.43454025
187.7011494,273.3110277,0.38765666
189.0229885,276.0232952,0.39613996
190.3448276,278.6774797,0.41821647
191.6666667,281.1915571,0.42316461
191.6666667,283.6762369,0.38822196
192.9885058,286.384555,0.38253061
194.3103448,289.1331679,0.40136059
195.6321839,291.7528287,0.40763144
195.6321839,294.3321895,0.40827012
196.954023,296.9075153,0.38281135
198.2758621,299.6541125,0.38287968
199.5977012,302.4002195,0.40015935
200.9195402,305.0277442,0.40472308
200.9195402,307.6256404,0.36942643
202.2413793,310.4717513,0.36279458
203.5632184,313.3698888,0.38006034
204.8850575,316.1363668,0.38228512
204.8850575,318.8867447,0.35015909
206.2068966,321.8894615,0.35347166
