FractureHeight[m],Time[s],Velocity[m/s]
23.44827586,21.4164778,0.32168354
23.90804598,22.5533537,0.29423379
24.36781609,23.7962915,0.27923167
24.82758621,25.1060079,0.2699411
24.82758621,26.4608008,0.25039034
25.28735632,27.9213774,0.23547918
25.74712644,29.4744416,0.22893008
26.20689655,31.071935,0.22307309
26.20689655,32.711372,0.20805197
26.66666667,34.4691746,0.1984398
27.12643678,36.3121229,0.19518927
27.5862069,38.1857622,0.19191129
27.5862069,40.0914045,0.17967396
28.04597701,42.1268374,0.17296906
28.50574713,44.2411709,0.17111733
28.96551724,46.3783845,0.16985765
28.96551724,48.5314479,0.15928943
29.42528736,50.8273584,0.15435665
29.88505747,53.1966395,0.15373709
30.34482759,55.5754688,0.15386896
30.34482759,57.9522593,0.14482744
30.8045977,60.477432,0.14012414
31.26436782,63.0873625,0.14033727
31.72413793,65.6933295,0.14178004
31.72413793,68.2727778,0.13754569
32.18390805,70.9316345,0.12945441
32.64367816,73.7566775,0.12905044
33.10344828,76.5905639,0.13134348
33.56321839,79.3749754,0.12898442
33.56321839,82.2103123,0.12069171
34.02298851,85.2404647,0.12021026
34.48275862,88.2827532,0.12173044
34.94252874,91.2870494,0.12185142
34.94252874,94.2883627,0.11603476
35.40229885,97.4401276,0.11357281
35.86206897,100.660214,0.11499167
36.32183908,103.840569,0.11750205
36.32183908,106.952977,0.114587
36.7816092,110.144563,0.10797782
37.24137931,113.531502,0.10759045
37.70114943,116.930635,0.11141259
38.16091954,120.213157,0.11039702
38.16091954,123.525876,0.10307882
38.62068966,127.073785,0.10276823
39.08045977,130.632417,0.10520477
39.54022989,134.10863,0.10571838
39.54022989,137.567956,0.10025912
40,141.215647,0.09853767
40.45977011,144.927063,0.1004861
40.91954023,148.566515,0.10241176
40.91954023,152.137533,0.10101578
41.37931034,155.757901,0.09168423
41.83908046,159.746747,0.09401215
42.29885057,163.636822,0.09745583
42.75862069,167.389438,0.09763792
42.75862069,171.135055,0.09267348
43.2183908,175.081322,0.09163894
43.67816092,179.07214,0.09234352
44.13793103,183.032507,0.09393883
44.13793103,186.925618,0.0902839
44.59770115,190.976332,0.08814925
45.05747126,195.12514,0.08909683
45.51724138,199.229824,0.09289956
45.97701149,203.166487,0.09293972
45.97701149,207.101449,0.08859418
46.43678161,211.229421,0.08663089
46.89655172,215.450944,0.08729394
47.35632184,219.640402,0.08886698
47.35632184,223.755702,0.08572561
47.81609195,228.021805,0.08241465
48.27586207,232.459296,0.08318552
48.73563218,236.855666,0.08643896
49.1954023,241.086562,0.08692985
49.1954023,245.293567,0.07950085
49.65517241,249.893697,0.08127681
50.11494253,254.393311,0.08316278
50.57471264,258.790883,0.08485984
50.57471264,263.10051,0.08028311
51.03448276,267.655818,0.07850966
51.49425287,272.314026,0.07936845
51.95402299,276.92183,0.08216994
52.4137931,281.372537,0.08198605
52.4137931,285.833226,0.0754975
52.87356322,290.677284,0.07697652
53.33333333,295.428269,0.07777486
53.79310345,300.130486,0.08075366
53.79310345,304.659251,0.07644629
54.25287356,309.443188,0.07444156
54.71264368,314.355959,0.07503293
55.17241379,319.230009,0.07664118
55.17241379,324.001782,0.07310154
55.63218391,329.004608,0.0716542
56.09195402,334.108486,0.07306865
56.55172414,339.113564,0.07600176
57.01149425,343.925482,0.07664301
57.01149425,348.697141,0.07272017
57.47126437,353.726203,0.07165434
57.93103448,358.830071,0.07186528
58.3908046,363.918958,0.0732277
58.3908046,368.913165,0.07020718
58.85057471,374.122238,0.0684134
59.31034483,379.467891,0.06860621
59.77011494,384.79852,0.07161116
60.22988506,389.905466,0.0723804
60.22988506,394.958136,0.06902818
60.68965517,400.256179,0.06708185
61.14942529,405.707941,0.06804148
61.6091954,411.082813,0.06945741
61.6091954,416.348116,0.06625194
62.06896552,421.86817,0.06472857
62.52873563,427.518137,0.06549801
62.98850575,433.101731,0.06726222
63.44827586,438.538873,0.06808379
63.44827586,443.910406,0.06225486
63.90804598,449.784876,0.06260252
64.36781609,455.626722,0.06533721
64.82758621,461.224057,0.06616568
64.82758621,466.751307,0.06264386
65.28735632,472.589298,0.06086878
65.74712644,478.597539,0.06225393
66.20689655,484.472097,0.06480059
66.66666667,490.115784,0.06543425
66.66666667,495.704818,0.05984536
67.12643678,501.815806,0.05979286
67.5862069,507.93216,0.0626565
68.04597701,513.768973,0.06356376
68.04597701,519.522476,0.0604044
68.50574713,525.576907,0.0582972
68.96551724,531.850181,0.05946418
