FractureHeight[m],Time[s],Velocity[m/s]
13.10344828,1.69196577,0
13.10344828,1.82891365,0.0476512
13.10344828,1.97681735,0.02102122
13.10344828,2.13655335,0.02297946
13.10344828,2.30906824,0.02394821
13.10344828,2.49538431,0.03535436
13.10344828,2.69660567,0.0588016
13.10344828,2.91392474,0.08365022
13.10344828,3.12515887,0.1060679
13.10344828,3.37676219,-0.05855021
13.10344828,3.64849378,0.15856832
13.10344828,3.9419639,0.19399775
13.10344828,4.25891162,0.23966441
13.10344828,4.60121517,0.88787876
13.10344828,4.97090299,-0.16599167
17.47126437,5.37016585,1.24589923
17.47126437,5.80136973,0.52427475
17.47126437,6.26706992,0.54074282
17.47126437,6.77002613,0.54079985
17.47126437,7.31321883,0.52280662
17.47126437,7.89986695,0.52992538
17.47126437,8.53344692,0.50949574
17.47126437,9.21771329,0.39686524
19.65517241,9.8828202,0.75468296
21.83908046,10.6750364,0.43860773
21.83908046,11.53063,0.49541775
21.83908046,12.454671,0.4935131
21.83908046,13.4526353,0.44538663
21.83908046,14.5304367,0.43611695
24.02298851,15.6944622,0.32733568
26.20689655,16.9516098,0.35799758
26.20689655,18.3093292,0.42055524
26.20689655,19.7756662,0.39540865
28.3908046,21.3593101,0.3657544
28.3908046,23.0696455,0.33641563
30.57471264,24.9168078,0.33293804
30.57471264,26.911743,0.30007098
32.75862069,29.0662731,0.29307365
32.75862069,31.3931655,0.28816022
34.94252874,33.9062094,0.27219653
34.94252874,36.6202968,0.26565244
37.12643678,39.5515111,0.23308486
37.12643678,42.7172226,0.24829266
39.31034483,46.136191,0.23527188
41.49425287,49.8286769,0.21108203
41.49425287,53.8165617,0.21884488
43.67816092,58.1234773,0.20818973
45.86206897,62.774946,0.20146598
45.86206897,67.7985323,0.19677525
48.04597701,73.2240055,1.87E-01
50.22988506,78.4975655,1.84E-01
52.4137931,84.7789614,1.70E-01
52.4137931,91.5628689,1.75E-01
56.7816092,98.889489,1.65E-01
56.7816092,106.802239,0.16108403
58.96551724,115.348008,0.15782432
63.33333333,124.57744,0.15317937
63.33333333,134.545226,0.15036874
65.51724138,145.310434,0.14400541
69.88505747,156.93686,0.1413061
72.06896552,169.230334,0.13937706
72.06896552,181.693954,0.13310787
74.25287356,194.744594,0.13092707
78.62068966,208.012613,0.1291065
80.8045977,221.467728,0.12964833
80.8045977,234.866611,0.12702738
85.17241379,248.541954,0.12323894
87.35632184,262.637684,0.12301823
89.54022989,276.758703,0.12259316
91.72413793,290.928684,0.12197509
91.72413793,305.170468,0.11788224
96.09195402,319.906725,0.11662286
98.27586207,334.802113,0.1163345
100.4597701,349.734423,0.11698006
100.4597701,364.584328,0.11589109
102.6436782,379.573771,0.11399091
104.8275862,394.813081,0.11386979
109.1954023,410.068601,0.11410006
109.1954023,425.293332,0.11455107
111.3793103,440.458122,0.10972062
111.3793103,442,0.12316073
111.3793103,445.083757,0.12251602
113.5632184,451.251271,0.11278639
113.5632184,463.586298,0.11290498
115.7471264,478.972181,0.10375165
117.9310345,495.71546,0.09974447
120.1149425,513.131391,0.09709612
120.1149425,531.022352,0.09310733
122.2988506,549.679776,0.08545948
124.4827586,570.006869,0.0813707
126.6666667,591.355375,0.07885338
126.6666667,613.385412,0.07612413
128.8505747,636.205283,0.07057072
131.0344828,660.820913,0.06769339
133.2183908,686.48284,0.06605493
133.2183908,712.781298,0.06338481
135.4022989,740.187593,0.05958768
137.5862069,769.340309,0.05803269
139.7701149,799.274174,0.05697009
139.7701149,829.766366,0.05561236
141.954023,861.002997,0.05191591
144.137931,894.463702,0.05055898
146.3218391,928.822443,0.04993399
146.3218391,963.611231,0.04908811
148.5057471,998.999493,0.04603936
150.6896552,1036.73118,0.0449569
152.8735632,1075.37137,0.04462184
152.8735632,1114.30169,0.04417424
155.0574713,1153.62649,0.04204976
157.2413793,1194.93809,0.04136851
159.4252874,1236.93,0.04090164
161.6091954,1279.40123,0.04066529
161.6091954,1322.1193,0.03804134
163.7931035,1367.7839,0.03773653
165.9770115,1413.81736,0.03756481
168.1609195,1460.06124,0.03760114
168.1609195,1506.26045,0.03655373
170.3448276,1553.78344,0.03482209
172.5287356,1603.66967,0.03462165
174.7126437,1653.84471,0.03459507
174.7126437,1704.0583,0.03380044
176.8965517,1755.4524,0.03231846
179.0804598,1809.20319,0.03215043
181.2643678,1863.2349,0.03230643
181.2643678,1917.00571,0.03218449
183.4482759,1970.98025,0.03030812
185.6321839,2028.29634,0.02996397
187.816092,2086.27073,0.03026922
