1.133032624985304437e+01,2.270529852121689451e+00,-0.000000000000000000e+00,5.665163124926550609e+00
1.133032624985304437e+01,2.451308744965149167e+00,4.748261752714290351e-02,5.665163124926550609e+00
1.133032624985304437e+01,2.646549949236085553e+00,3.260637708638288584e-02,5.665163124926550609e+00
1.133032624985304437e+01,2.857410449848696743e+00,2.408875758876077161e-02,5.665163124926550609e+00
1.133032624985304437e+01,3.085139790510316615e+00,2.083268189317047034e-02,5.665163124926550609e+00
1.133032624985304437e+01,3.331087478424866077e+00,2.177222701426662424e-02,5.665163124926550609e+00
1.133032624985304437e+01,3.596710981372579496e+00,2.738747490232816897e-02,5.665163124926550609e+00
1.133032624985304437e+01,3.883584364556110113e+00,4.324146861486726640e-02,5.665163124926550609e+00
1.133032624985304437e+01,4.193407618394322967e+00,6.832408495111803870e-02,5.665163124926550609e+00
1.133032624985304437e+01,4.528016732539593470e+00,1.105104466149880726e-01,5.665163124926550609e+00
1.133032624985304437e+01,4.889394575816484512e+00,1.552265219388618556e-01,5.665163124926550609e+00
1.133032624985304437e+01,5.279682646555527548e+00,1.970469595961051035e-01,5.665163124926550609e+00
1.133032624985304437e+01,5.701193762953693067e+00,2.321091574362365018e-01,5.665163124926550609e+00
1.133032624985304437e+01,6.156425768663710940e+00,2.580071382431239901e-01,5.665163124926550609e+00
1.133032624985304437e+01,6.648076334830529177e+00,2.763480191177348777e-01,5.665163124926550609e+00
1.133032624985304437e+01,7.179058946290693299e+00,2.884069887569875035e-01,5.665163124926550609e+00
1.133032624985304437e+01,7.752520166667673074e+00,3.398797394527998672e-01,5.665163124926550609e+00
1.274661703108466781e+01,8.371858284674813078e+00,2.374201166680964814e-01,7.081453906158174050e+00
1.416290781231629126e+01,9.040743452122525170e+00,2.700837183363913874e-01,7.081453906158174050e+00
1.416290781231629126e+01,9.763139432966051245e+00,3.611785244176042298e-01,7.081453906158174050e+00
1.416290781231629126e+01,1.054332709227706033e+01,3.298164981331275780e-01,7.081453906158174050e+00
1.416290781231629126e+01,1.138592976433294979e+01,3.396482158207599356e-01,7.081453906158174050e+00
1.416290781231629126e+01,1.229594065015331239e+01,3.158061870136112947e-01,7.081453906158174050e+00
1.557919859354797154e+01,1.327875240683930436e+01,3.120177025878099197e-01,8.497744687389854334e+00
1.699548937477965183e+01,1.434018910406017611e+01,2.780369386289426870e-01,8.497744687389854334e+00
1.699548937477965183e+01,1.548654073705872136e+01,2.761290846408165911e-01,8.497744687389854334e+00
1.699548937477965183e+01,1.672460050069715720e+01,2.872887996003745670e-01,8.497744687389854334e+00
1.699548937477965183e+01,1.806170504542666322e+01,2.733954304316742467e-01,8.497744687389854334e+00
1.841178015601127527e+01,1.950577795373452972e+01,2.457794770863492850e-01,9.914035468621477776e+00
1.982807093724289871e+01,2.106537669470702667e+01,2.296584998526881027e-01,9.914035468621477776e+00
1.982807093724289871e+01,2.274974333495730860e+01,2.320586166321111365e-01,9.914035468621477776e+00
1.982807093724289871e+01,2.456885930642758709e+01,2.271614487181995989e-01,9.914035468621477776e+00
2.124436171847452215e+01,2.653350455561546539e+01,2.202905954415621537e-01,1.133032624985310122e+01
2.266065249970614559e+01,2.865532142473839272e+01,2.011904481658071120e-01,1.133032624985310122e+01
2.266065249970614559e+01,3.094688364339116760e+01,1.888066386248291595e-01,1.133032624985310122e+01
2.407694328093776903e+01,3.342177083953621519e+01,1.842349818456459343e-01,1.274661703108472466e+01
2.407694328093776903e+01,3.609464901137294390e+01,1.767540827584813123e-01,1.274661703108472466e+01
2.549323406216939247e+01,3.898135743695662114e+01,1.701166838124202607e-01,1.274661703108472466e+01
2.690952484340101591e+01,4.209900253658698688e+01,1.602510773399647148e-01,1.416290781231634810e+01
2.690952484340101591e+01,4.546605924418778244e+01,1.575761190588056138e-01,1.416290781231634810e+01
2.832581562463263936e+01,4.910248048839665813e+01,1.551482839206924369e-01,1.416290781231634810e+01
2.974210640586426280e+01,5.302981543214223592e+01,1.466457062472837081e-01,1.557919859354797154e+01
2.974210640586426280e+01,5.727133717138742952e+01,1.431976476645455132e-01,1.557919859354797154e+01
3.257468796832762337e+01,6.185218064977225794e+01,1.320313327063594444e-01,1.699548937477965183e+01
3.257468796832762337e+01,6.679949160642789252e+01,1.300462233890808950e-01,1.699548937477965183e+01
3.257468796832762337e+01,7.214258743961600828e+01,1.241540435368362477e-01,1.699548937477965183e+01
3.540726953079087025e+01,7.791313093945936430e+01,1.181395526880217317e-01,1.841178015601127527e+01
3.540726953079087025e+01,8.414531791929024962e+01,1.157277871414102155e-01,1.841178015601127527e+01
3.682356031202249369e+01,9.087607985750764783e+01,1.099627588229243474e-01,1.982807093724289871e+01
3.823985109325411713e+01,9.814530275078261923e+01,1.090671652656105550e-01,1.982807093724289871e+01
3.965614187448574057e+01,1.059960634755197901e+02,1.056442714332334887e-01,2.124436171847452215e+01
4.107243265571742086e+01,1.144748850582361683e+02,1.002947852778295484e-01,2.266065249970620243e+01
4.248872343694904430e+01,1.236320123675698568e+02,9.706127349485062228e-02,2.266065249970620243e+01
4.390501421818066774e+01,1.300000000000000000e+02,9.664101037554906348e-02,2.407694328093782588e+01
4.390501421818066774e+01,1.417241388576373424e+02,8.282414273945432059e-02,2.407694328093782588e+01
4.673759578064391462e+01,1.554041189637951277e+02,6.687118975898091733e-02,2.549323406216944932e+01
4.815388656187553806e+01,1.723476282548517986e+02,5.734323793010633052e-02,2.690952484340107276e+01
4.815388656187553806e+01,1.921064117816264911e+02,4.348987638934217331e-02,2.690952484340107276e+01
4.957017734310716151e+01,2.181592019721953761e+02,3.570875084719195292e-02,2.832581562463269620e+01
5.098646812433884179e+01,2.498890328428937266e+02,3.017850769140602296e-02,2.832581562463269620e+01
5.240275890557046523e+01,2.873723877693278155e+02,2.445538007568446442e-02,2.974210640586431964e+01
5.381904968680208867e+01,3.304782459347269992e+02,2.124577403227702679e-02,3.115839718709594308e+01
5.381904968680208867e+01,3.800499828249360235e+02,1.899423228916635037e-02,3.115839718709594308e+01
5.523534046803376896e+01,4.370574802486764270e+02,1.607330703643375380e-02,3.257468796832762337e+01
5.665163124926539240e+01,5.026161022859778882e+02,1.457998846479993324e-02,3.399097874955924681e+01
5.665163124926539240e+01,5.780085176288745288e+02,1.334735875140333206e-02,3.399097874955924681e+01
5.806792203049701584e+01,6.628966701156862200e+02,1.201387668187909284e-02,3.540726953079087025e+01
5.948421281172863928e+01,7.572069959986125696e+02,1.060847197578241793e-02,3.682356031202249369e+01
6.090050359296031957e+01,8.640115035254132181e+02,1.002977529466064430e-02,3.823985109325417397e+01
6.090050359296031957e+01,9.769784037498358202e+02,9.017376941654414724e-03,3.823985109325417397e+01
6.231679437419194301e+01,1.102628316392550460e+03,8.562395369402340736e-03,3.965614187448579742e+01
6.373308515542356645e+01,1.234954911475299241e+03,8.291590169583033104e-03,4.107243265571742086e+01
6.373308515542356645e+01,1.371603322915331319e+03,7.838863343751894738e-03,4.107243265571742086e+01
6.514937593665518989e+01,1.516143746099058717e+03,7.081574959555529854e-03,4.248872343694904430e+01
6.656566671788681333e+01,1.676141011037481576e+03,6.809226816876744019e-03,4.390501421818066774e+01
6.798195749911843677e+01,1.842537674778667679e+03,6.739795819752392517e-03,4.532130499941229118e+01
6.798195749911843677e+01,2.010648498205204760e+03,6.419926098175761202e-03,4.532130499941229118e+01
6.939824828035006021e+01,2.187135362330830958e+03,5.649914181318459183e-03,4.673759578064391462e+01
7.081453906158174050e+01,2.387675156144283847e+03,5.528007652099659573e-03,4.815388656187559491e+01
7.223082984281336394e+01,2.592637358856676201e+03,5.583236779441804604e-03,4.957017734310721835e+01
7.223082984281336394e+01,2.795572084669716787e+03,5.419462773580165094e-03,4.957017734310721835e+01
7.364712062404501580e+01,3.004639417046060771e+03,4.791649965343118198e-03,5.098646812433887021e+01
7.506341140527663924e+01,3.241099223830835854e+03,4.747842760911225035e-03,5.240275890557049365e+01
7.647970218650829111e+01,3.479740788440665256e+03,4.844965294466437034e-03,5.381904968680214552e+01
7.789599296773991455e+01,3.713598526550651968e+03,4.674319790932950774e-03,5.523534046803376896e+01
7.789599296773991455e+01,3.955993714655478925e+03,4.198048853891061388e-03,5.523534046803376896e+01
7.931228374897153799e+01,4.225888769339067949e+03,4.144579595810464999e-03,5.665163124926539240e+01
8.072857453020316143e+01,4.499265742514014164e+03,4.248566470715278015e-03,5.806792203049701584e+01
8.214486531143478487e+01,4.765951607686450188e+03,4.221417375962262068e-03,5.948421281172863928e+01
8.214486531143478487e+01,5.034352602915460011e+03,3.959998791039205657e-03,5.948421281172863928e+01
8.356115609266646516e+01,5.320472040009522971e+03,3.821265192246824701e-03,6.090050359296031957e+01
8.497744687389808860e+01,5.616979235397107914e+03,3.850459560238116835e-03,6.231679437419194301e+01
8.639373765512971204e+01,5.911238299090595319e+03,3.887563523707540571e-03,6.373308515542356645e+01
8.639373765512971204e+01,6.202688874258236865e+03,3.636544828656752392e-03,6.373308515542356645e+01
8.781002843636133548e+01,6.514257321333814616e+03,3.504809827650775828e-03,6.514937593665518989e+01
8.922631921759298734e+01,6.837536666206218797e+03,3.537041813553916825e-03,6.656566671788684175e+01
