FractureHeight[m],Time[s],Velocity[m/s]
186.6666667,814.2722273,0.13188373
188.2758621,823.9777456,0.12191905
189.8850575,834.4765148,0.12367129
191.4942529,844.8265326,0.1276488
193.1034483,854.8540455,0.12760417
193.1034483,864.8850658,0.11971095
194.7126437,875.5774878,0.11931986
196.3218391,886.3049558,0.12346842
197.9310345,896.6719791,0.12679
197.9310345,906.7674125,0.12428554
199.5402299,917.0662774,0.11340776
201.1494253,928.3529828,0.11646099
202.7586207,939.3437875,0.11983824
204.3678161,950.0248519,0.11885194
204.3678161,960.7945539,0.11108522
205.9770115,972.3172389,0.11199521
207.5862069,983.7462992,0.11461722
209.1954023,994.9139057,0.11699442
209.1954023,1005.854598,0.11633001
210.8045977,1016.857778,0.10747109
212.4137931,1028.767957,0.11059052
214.0229885,1040.342186,0.11383674
214.0229885,1051.586359,0.11223484
215.6321839,1062.991017,0.10062462
217.2413793,1075.711562,0.10442429
218.8505747,1087.969247,0.10847116
220.4597701,1099.769619,0.10856021
220.4597701,1111.56031,0.10140233
222.0689655,1124.183294,0.10171447
223.6781609,1136.767541,0.10367103
225.2873563,1149.114289,0.10613516
225.2873563,1161.174383,0.10543135
226.8965517,1173.314984,0.09751233
228.5057471,1186.441529,0.10039755
230.1149425,1199.190844,0.10338636
231.7241379,1211.571587,0.10182642
231.7241379,1224.141998,0.09490948
233.3333333,1237.628533,0.09551663
234.9425287,1251.02934,0.09801811
236.5517241,1264.088151,0.0978769
236.5517241,1277.165803,0.09192557
238.1609195,1291.090112,0.09222245
239.7701149,1304.969596,0.09437716
241.3793103,1318.532199,0.09744045
241.3793103,1331.668428,0.0973893
242.9885058,1344.811555,0.08796546
244.5977012,1359.36272,0.09172474
246.2068966,1373.317516,0.09454426
247.816092,1386.856149,0.09404892
247.816092,1400.466086,0.08756336
249.4252874,1415.084073,0.08791457
251.0344828,1429.643661,0.09034008
252.6436782,1443.812344,0.09230583
252.6436782,1457.679291,0.09204285
254.2528736,1471.585857,0.0850065
