FractureHeight[m],Time[s],Velocity[m/s]
8.27586207,0.435807028,0
8.27586207,0.471134861,0.11445479
8.27586207,0.509288921,0.09177687
8.27586207,0.550495306,0.07843984
8.27586207,0.594998202,0.06624308
8.27586207,0.643061329,0.0567772
8.27586207,0.694969506,0.0549815
8.27586207,0.751030338,0.06016344
8.27586207,0.811576036,0.08629591
8.27586207,0.87696539,0.14451086
8.27586207,0.947585892,0.20582271
8.27586207,1.02385603,0.27271435
8.27586207,1.10622779,-0.07408156
8.27586207,1.19518928,0.41559177
8.27586207,1.2912677,0.50052619
8.27586207,1.35253971,0.55513816
11.03448276,1.46120615,1.73609813
11.03448276,1.57856592,0.93655402
11.03448276,1.69263961,0.956676
11.03448276,1.82851405,0.9506978
11.03448276,1.97525844,0.96216613
11.03448276,2.13374239,0.95266884
11.03448276,2.30490505,1.01301385
11.03448276,2.48976073,1.00049387
11.03448276,2.68940486,0.96686205
12.4137931,2.90502051,0.99279301
13.79310345,3.13788543,0.86957323
13.79310345,3.38937953,1.04687464
13.79310345,3.66099317,0.94846148
13.79310345,3.95433589,0.94384229
13.79310345,4.27114603,0.89652153
15.17241379,4.61330099,0.89314711
16.55172414,4.98282834,0.77005941
16.55172414,5.38191787,0.77601413
16.55172414,5.81293457,0.80796666
16.55172414,6.27843261,0.72457272
17.93103448,6.78117049,0.69352726
19.31034483,7.3241274,0.65953388
19.31034483,7.91052087,0.64573437
19.31034483,8.54382581,0.63157835
20.68965517,9.22779514,0.59787833
20.68965517,9.96648202,0.56195061
22.06896552,10.7642639,0.51838272
23.44827586,11.6258682,0.52728612
23.44827586,12.556401,0.50813775
24.82758621,13.5613763,0.48896683
26.20689655,14.6467497,0.46120268
26.20689655,15.8189529,0.45154792
26.20689655,17.0849324,0.44430131
28.96551724,18.4521903,4.21E-01
28.96551724,19.9288288,4.08E-01
30.34482759,21.5235984,3.81E-01
31.72413793,23.2459495,3.73E-01
31.72413793,25.1060888,3.57E-01
33.10344828,27.1150391,0.32941031
34.48275862,29.2847055,0.33674795
35.86206897,31.6279452,0.32300798
37.24137931,33.9055742,0.32084221
38.62068966,36.6184835,0.31049825
40,39.5484254,0.30331897
40,42.7127627,0.29610383
42.75862069,46.130247,0.28329627
44.13793103,49.82113,0.27499123
45.51724138,53.8072837,0.27162985
46.89655172,57.8463938,0.26548268
48.27586207,61.9790283,0.25613565
49.65517241,66.2624729,0.25037432
52.4137931,70.6444832,0.24745397
52.4137931,75.0782082,0.24378637
53.79310345,79.5786355,0.24032186
56.55172414,84.1439417,0.23673126
57.93103448,88.7784916,0.235244
59.31034483,93.442342,0.23313072
59.31034483,98.1484693,0.22643834
62.06896552,102.993686,0.22265003
63.44827586,107.921343,0.22284127
64.82758621,112.84477,0.2232509
64.82758621,117.759164,0.22015625
66.20689655,122.742638,0.21383827
68.96551724,127.873351,0.21265233
70.34482759,133.032678,0.21462042
70.34482759,138.144693,0.21444347
71.72413793,139,0.21152987
71.72413793,140.710613,0.22960944
71.72413793,144.131839,0.21579334
73.10344828,149.216069,0.20013565
74.48275862,154.698065,0.18969919
77.24137931,160.481658,0.18113922
77.24137931,166.538561,0.17117056
78.62068966,172.948208,0.15874993
80,179.859347,0.15092185
81.37931034,187.128957,0.14479149
81.37931034,194.706356,0.13734581
82.75862069,202.694534,0.12762517
84.13793103,211.291137,0.12262521
85.51724138,220.23826,0.11835853
85.51724138,229.507915,0.11352533
86.89655172,239.172215,0.10635005
88.27586207,249.488551,0.10295019
89.65517241,260.145577,0.10007613
89.65517241,271.10866,0.09659176
91.03448276,282.467215,0.09094299
92.4137931,294.531288,0.08858432
93.79310345,306.916581,0.08674325
93.79310345,319.564746,0.08410017
95.17241379,332.610413,0.07952628
96.55172414,346.406391,0.07793971
97.93103448,360.483206,0.07674469
97.93103448,374.779216,0.07445758
99.31034483,389.514355,0.07070519
100.6896552,405.031502,0.06992337
102.0689655,420.722147,0.06911406
102.0689655,436.596527,0.06811376
103.4482759,452.704033,0.06490386
104.8275862,469.608156,0.06396313
106.2068966,486.760894,0.06302627
106.2068966,504.168602,0.06229026
107.5862069,521.781996,0.05923063
108.9655172,540.30523,0.05861555
110.3448276,559.022837,0.05805964
110.3448276,577.919664,0.05786166
111.7241379,596.881146,0.05393006
113.1034483,617.224957,0.05388291
114.4827586,637.586568,0.05370735
115.862069,658.014737,0.05401443
115.862069,678.326769,0.05272986
117.2413793,699.133628,0.05016317
118.6206897,721.005108,0.04986727
120,743.006372,0.04991867
120,764.984978,0.04887981
121.3793103,787.430707,0.04674401
122.7586207,810.902008,0.0465687
124.137931,834.46167,0.04675817
124.137931,857.925867,0.04662109
125.5172414,881.459055,0.04471951
126.8965517,905.99293,0.04442968
128.2758621,930.686849,0.04437599
129.6551724,955.410645,0.04474615
129.6551724,979.929912,0.04378413
131.0344828,1004.98792,0.04187419
132.4137931,1031.18885,0.04183138
133.7931035,1057.4166,0.04198413
133.7931035,1083.54893,0.04117749
135.1724138,1110.19317,0.03957849
136.5517241,1137.91385,0.03954909
137.9310345,1165.65514,0.03990424
137.9310345,1193.14954,0.03990901
139.3103448,1220.64065,0.03776299
140.6896552,1249.69404,0.03789121
142.0689655,1278.64911,0.03812222
143.4482759,1307.42873,0.03867218
143.4482759,1335.79907,0.03785056
144.8275862,1364.78524,0.03615127
146.2068966,1395.13391,0.03627205
147.5862069,1425.38152,0.03652453
147.5862069,1455.42004,0.03650479
148.9655172,1485.47481,0.03452676
150.3448276,1517.2514,0.03437226
151.7241379,1549.17083,0.03477663
153.1034483,1580.7191,0.0349765
153.1034483,1612.0871,0.03309341
154.4827586,1645.24001,0.03343687
155.862069,1678.05237,0.03363974
157.2413793,1710.66686,0.0340999
157.2413793,1742.84123,0.03333629
158.6206897,1775.75259,0.03197633
160,1810.06368,0.03216167
161.3793103,1844.17705,0.03247869
161.3793103,1877.95744,0.03260245
162.7586207,1911.6096,0.03075429
164.137931,1947.28407,0.03068228
165.5172414,1983.04226,0.03108047
166.8965517,2018.34234,0.031437
166.8965517,2053.24207,0.03086896
168.2758621,2088.78402,0.03019287
169.6551724,2125.12183,0.03023457
171.0344828,2161.40953,0.03044642
171.0344828,2197.44473,0.0299715
172.4137931,2234.05094,0.02879045
173.7931035,2272.15881,0.02898844
175.1724138,2310.0064,0.02933069
176.5517241,2347.41237,0.02959411
176.5517241,2384.48538,0.02783461
177.9310345,2423.90187,0.02783143
179.3103448,2463.32288,0.0282254
180.6896552,2502.19365,0.02891004
180.6896552,2540.14389,0.02830141
182.0689655,2578.91025,0.02716394
183.4482759,2619.29993,0.02730975
184.8275862,2659.47396,0.02768145
186.2068966,2699.10854,0.02794659
186.2068966,2738.36711,0.02625064
187.5862069,2780.162,0.02619337
188.9655172,2822.04828,0.02645721
190.3448276,2863.51685,0.02685178
190.3448276,2904.37607,0.0263748
191.7241379,2945.97422,0.02588839
193.1034483,2988.35394,0.0259743
194.4827586,3030.59349,0.02622475
194.4827586,3072.42966,0.02636018
195.862069,3114.05088,0.02485991
197.2413793,3158.1839,0.02480496
198.6206897,3202.41468,0.02534938
200,3245.69553,0.02556836
200,3288.60571,0.02400894
201.3793103,3334.30297,0.02400486
202.7586207,3380.008,0.02438695
204.137931,3424.99694,0.02506711
204.137931,3468.76517,0.02511006
205.5172414,3512.45853,0.02363926
206.8965517,3558.87044,0.02351395
208.2758621,3605.52967,0.02408289
209.6551724,3651.08662,0.02435501
209.6551724,3696.13456,0.02282287
211.0344828,3744.20663,0.02277671
212.4137931,3792.37614,0.02312814
213.7931035,3839.81372,0.02345425
213.7931035,3886.59171,0.02308458
215.1724138,3934.11879,0.02220183
216.5517241,3983.53557,0.02250626
217.9310345,4032.28391,0.02296221
219.3103448,4080.06427,0.02322644
219.3103448,4127.30109,0.02177898
220.6896552,4177.67733,0.02173118
222.0689655,4228.16436,0.02210238
223.4482759,4277.80349,0.02240788
223.4482759,4326.76585,0.02204087
224.8275862,4376.5435,0.0211404
226.2068966,4428.44143,0.02157164
227.5862069,4479.30186,0.02175676
228.9655172,4529.72955,0.02205444
228.9655172,4579.47657,0.02071288
230.3448276,4632.44568,0.02075044
231.7241379,4685.3189,0.02103857
233.1034483,4737.46801,0.02134254
233.1034483,4788.8744,0.0210182
