FractureHeight[m],Time[s],Velocity[m/s]
143.4482759,1570.41119,0.05016627
146.2068966,1614.15145,0.04849792
148.9655172,1659.3964,0.04755589
148.9655172,1705.5376,0.04638949
151.7241379,1752.83895,0.04373768
154.4827586,1803.00819,0.04277106
157.2413793,1854.31123,0.04225264
157.2413793,1906.24375,0.04122369
160,1959.4725,0.03904692
162.7586207,2015.66863,0.03881694
165.5172414,2072.1977,0.0385412
165.5172414,2129.13122,0.03767382
168.2758621,2187.37554,0.0354788
171.0344828,2249.22334,0.03506663
173.7931035,2311.79809,0.0352387
173.7931035,2374.06729,0.0351396
176.5517241,2436.51211,0.03253314
179.3103448,2503.95982,0.03198846
182.0689655,2572.55598,0.03226187
184.8275862,2640.57081,0.03237063
184.8275862,2708.35712,0.03022403
187.5862069,2780.95781,0.02961661
190.3448276,2855.0475,0.02975257
193.1034483,2928.79864,0.0299066
193.1034483,3002.16991,0.02931187
195.862069,3077.02987,0.02772353
198.6206897,3148.26385,0.02794518
201.3793103,3226.78492,0.02805081
201.3793103,3305.01032,0.02757595
204.137931,3384.58278,0.02626752
206.8965517,3468.11885,0.02611855
209.6551724,3552.1314,0.02622477
209.6551724,3635.80364,0.02587798
212.4137931,3720.5972,0.02463415
215.1724138,3809.67213,0.02452758
217.9310345,3899.13411,0.02490508
217.9310345,3978.42945,0.02538346
220.6896552,4064.87493,0.02345713
223.4482759,4158.41945,0.0230235
226.2068966,4253.7258,0.02362316
228.9655172,4346.61284,0.02399107
228.9655172,4438.07546,0.02247057
231.7241379,4535.72702,0.02221902
234.4827586,4634.48408,0.02240066
237.2413793,4732.44037,0.02277989
237.2413793,4828.76594,0.0224755
240,4926.39607,0.02127967
242.7586207,5029.51262,0.02123227
245.5172414,5132.85937,0.02156168
245.5172414,5234.62723,0.02123377
248.2758621,5337.96668,0.02022583
251.0344828,5446.45596,0.02022844
253.7931035,5554.93125,0.02073488
256.5517241,5660.75709,0.02095786
256.5517241,5765.45698,0.01953558
259.3103448,5877.77952,0.01949896
262.0689655,5990.31301,0.01976437
264.8275862,6101.33531,0.02006082
264.8275862,6210.71696,0.01972922
267.5862069,6321.93708,0.01879625
270.3448276,6438.67771,0.01883015
273.1034483,6555.20818,0.01908168
273.1034483,6670.20257,0.01884143
275.862069,6786.66324,0.01793545
278.6206897,6909.00674,0.01794034
281.3793103,7031.3169,0.01839048
284.137931,7150.63329,0.0186863
284.137931,7268.06079,0.01745614
286.8965517,7393.7636,0.01724579
289.6551724,7520.9996,0.01757609
292.4137931,7645.84453,0.01788469
292.4137931,7768.53526,0.01770797
295.1724138,7892.45042,0.01665988
297.9310345,8024.16121,0.01669642
300.6896552,8155.58377,0.01698795
300.6896552,8284.75099,0.01690246
303.4482759,8414.5715,0.01587906
306.2068966,8552.75885,0.0160469
308.9655172,8689.50084,0.01658231
311.7241379,8821.82771,0.01688633
311.7241379,8951.77223,0.01666835
314.4827586,9083.41609,0.0156758
317.2413793,9223.39529,0.01577946
320,9362.45495,0.01603144
320,9499.32885,0.01591132
322.7586207,9637.23608,0.01504326
325.5172414,9783.10112,0.01509576
328.2758621,9928.45885,0.01540751
328.2758621,10070.8754,0.01534095
331.0344828,10213.91,0.01427717
333.7931035,10367.6019,0.01458434
336.5517241,10518.0568,0.01483948
339.3103448,10665.925,0.01512172
339.3103448,10811.0332,0.01498866
342.0689655,10957.4296,0.01398725
344.8275862,11114.3072,0.01417554
347.5862069,11269.101,0.014531
347.5862069,11420.1083,0.01443528
350.3448276,11572.1168,0.01370642
353.1034483,11732.2086,0.01374127
355.862069,11891.8944,0.01399682
358.6206897,12048.6647,0.01394898
358.6206897,12205.9727,0.0131504
361.3793103,12372.8334,0.01322178
364.137931,12538.7933,0.01354725
366.8965517,12700.7661,0.01387097
366.8965517,12858.9588,0.01373635
369.6551724,13018.7018,0.01263999
372.4137931,13192.3005,0.01292554
375.1724138,13362.0641,0.01320703
375.1724138,13528.2094,0.01320081
377.9310345,13694.433,0.01231036
380.6896552,13872.6801,0.01247769
383.4482759,14048.5368,0.0127974
386.2068966,14220.0001,0.01274022
386.2068966,14392.2331,0.01201615
388.9655172,14574.8445,0.01201871
391.7241379,14757.4171,0.01240537
394.4827586,14934.299,0.01269123
394.4827586,15107.1968,0.01260966
397.2413793,15281.213,0.01154576
400,15471.2642,0.01170057
402.7586207,15658.8009,0.01209855
405.5172414,15840.1686,0.01214578
405.5172414,16020.8309,0.01150424
408.2758621,16211.5681,0.01141148
411.0344828,16403.8556,0.01161698
413.7931035,16592.7416,0.01197758
413.7931035,16775.9411,0.01193092
416.5517241,16959.857,0.01099335
419.3103448,17159.4582,0.01115527
422.0689655,17356.1621,0.01158731
422.0689655,17545.5318,0.01148063
424.8275862,17736.6611,0.01033536
427.5862069,17948.9697,0.01066641
430.3448276,18154.689,0.01104221
433.1034483,18353.407,0.01106933
433.1034483,18551.638,0.01040768
435.862069,18762.4713,0.0103842
438.6206897,18973.7814,0.01075334
441.3793103,19177.8376,0.01109394
441.3793103,19375.629,0.01090354
444.137931,19576.8742,0.00996645
446.8965517,19797.0414,0.01023062
